TIME[UTC],LAT[deg],LON[deg],ALT[km]
1 Jan 2020 20:07:36.000000000,22.7624660526544,-55.9446984353268,603.180089926842
1 Jan 2020 20:07:37.000000000,22.8240729757308,-55.9590425654591,603.196424886411
1 Jan 2020 20:07:38.000000000,22.8856786729415,-55.9733958048669,603.212794094671
1 Jan 2020 20:07:39.000000000,22.9472831405735,-55.9877581890582,603.229197474114
1 Jan 2020 20:07:40.000000000,23.008886374909,-56.0021297536507,603.245634947066
1 Jan 2020 20:07:41.000000000,23.0704883722258,-56.0165105343619,603.262106435703
1 Jan 2020 20:07:42.000000000,23.132089128797,-56.0309005670201,603.278611862036
1 Jan 2020 20:07:43.000000000,23.1936886408912,-56.0452998875544,603.295151147913
1 Jan 2020 20:07:44.000000000,23.2552869047722,-56.059708532006,603.311724215028
1 Jan 2020 20:07:45.000000000,23.316883916699,-56.074126536519,603.32833098492
1 Jan 2020 20:07:46.000000000,23.378479672926,-56.0885539373457,603.344971378963
1 Jan 2020 20:07:47.000000000,23.4400741697028,-56.1029907708501,603.361645318376
1 Jan 2020 20:07:48.000000000,23.5016674032742,-56.1174370735004,603.378352724225
1 Jan 2020 20:07:49.000000000,23.5632593698801,-56.1318928818788,603.395093517414
1 Jan 2020 20:07:50.000000000,23.6248500657555,-56.1463582326726,603.411867618686
1 Jan 2020 20:07:51.000000000,23.6864394871306,-56.1608331626849,603.428674948643
1 Jan 2020 20:07:52.000000000,23.7480276302306,-56.1753177088244,603.445515427724
1 Jan 2020 20:07:53.000000000,23.8096144912756,-56.1898119081169,603.462388976204
1 Jan 2020 20:07:54.000000000,23.8712000664809,-56.2043157976964,603.479295514212
1 Jan 2020 20:07:55.000000000,23.9327843520565,-56.2188294148096,603.496234961721
1 Jan 2020 20:07:56.000000000,23.9943673442076,-56.2333527968207,603.513207238553
1 Jan 2020 20:07:57.000000000,24.0559490391339,-56.2478859812024,603.530212264373
1 Jan 2020 20:07:58.000000000,24.1175294330302,-56.2624290055473,603.54724995869
1 Jan 2020 20:07:59.000000000,24.1791085220862,-56.2769819075579,603.564320240869
1 Jan 2020 20:08:00.000000000,24.2406863024861,-56.2915447250575,603.581423030111
1 Jan 2020 20:08:01.000000000,24.3022627704089,-56.3061174959806,603.59855824547
1 Jan 2020 20:08:02.000000000,24.3638379220284,-56.3207002583849,603.615725805851
1 Jan 2020 20:08:03.000000000,24.4254117535129,-56.3352930504368,603.632925630003
1 Jan 2020 20:08:04.000000000,24.4869842610255,-56.3498959104297,603.650157636537
1 Jan 2020 20:08:05.000000000,24.5485554407237,-56.3645088767703,603.667421743888
1 Jan 2020 20:08:06.000000000,24.6101252887596,-56.3791319879849,603.684717870364
1 Jan 2020 20:08:07.000000000,24.67169380128,-56.3937652827235,603.702045934114
1 Jan 2020 20:08:08.000000000,24.7332609744257,-56.4084087997514,603.719405853139
1 Jan 2020 20:08:09.000000000,24.7948268043324,-56.4230625779602,603.736797545288
1 Jan 2020 20:08:10.000000000,24.8563912871299,-56.437726656358,603.754220928268
1 Jan 2020 20:08:11.000000000,24.9179544189425,-56.4524010740806,603.771675919631
1 Jan 2020 20:08:12.000000000,24.9795161958888,-56.4670858703815,603.789162436787
1 Jan 2020 20:08:13.000000000,25.0410766140815,-56.4817810846432,603.806680396994
1 Jan 2020 20:08:14.000000000,25.1026356696276,-56.4964867563683,603.824229717364
1 Jan 2020 20:08:15.000000000,25.1641933586284,-56.5112029251844,603.841810314865
1 Jan 2020 20:08:16.000000000,25.2257496771794,-56.5259296308486,603.859422106318
1 Jan 2020 20:08:17.000000000,25.2873046213698,-56.5406669132388,603.877065008396
1 Jan 2020 20:08:18.000000000,25.3488581872834,-56.5554148123652,603.894738937633
1 Jan 2020 20:08:19.000000000,25.4104103709976,-56.5701733683601,603.912443810401
1 Jan 2020 20:08:20.000000000,25.4719611685841,-56.584942621489,603.930179542953
1 Jan 2020 20:08:21.000000000,25.5335105761082,-56.5997226121411,603.947946051379
