TIME[UTC],X[km],Y[km],Z[km]
1 Jan 2020 20:08:52.000000000,3371.56722402579,-5204.36771444642,3200.23235679404
1 Jan 2020 20:08:53.000000000,3368.32902312573,-5202.38238930088,3206.86342993113
1 Jan 2020 20:08:54.000000000,3365.08717891518,-5200.39051659361,3213.49074123337
1 Jan 2020 20:08:55.000000000,3361.84169613481,-5198.39209811943,3220.11428292655
1 Jan 2020 20:08:56.000000000,3358.59257952876,-5196.38713568182,3226.73404724088
1 Jan 2020 20:08:57.000000000,3355.33983384565,-5194.37563109229,3233.35002641099
1 Jan 2020 20:08:58.000000000,3352.08346383761,-5192.35758617096,3239.96221267595
1 Jan 2020 20:08:59.000000000,3348.82347426117,-5190.33300274602,3246.5705982793
1 Jan 2020 20:09:00.000000000,3345.55986987638,-5188.30188265425,3253.17517546901
1 Jan 2020 20:09:01.000000000,3342.2926554476,-5186.26422774056,3259.77593649754
1 Jan 2020 20:09:02.000000000,3339.0218357431,-5184.22003985817,3266.37287362182
1 Jan 2020 20:09:03.000000000,3335.74741553477,-5182.16932086886,3272.96597910326
1 Jan 2020 20:09:04.000000000,3332.46939959889,-5180.11207264243,3279.55524520778
1 Jan 2020 20:09:05.000000000,3329.18779271521,-5178.0482970573,3286.14066420577
1 Jan 2020 20:09:06.000000000,3325.90259966783,-5175.97799599991,3292.72222837218
1 Jan 2020 20:09:07.000000000,3322.61382524434,-5173.90117136532,3299.29992998644
1 Jan 2020 20:09:08.000000000,3319.32147423667,-5171.81782505659,3305.87376133254
1 Jan 2020 20:09:09.000000000,3316.0255514402,-5169.72795898543,3312.44371469899
1 Jan 2020 20:09:10.000000000,3312.72606165453,-5167.6315750716,3319.00978237886
1 Jan 2020 20:09:11.000000000,3309.42300968318,-5165.5286752432,3325.57195666978
1 Jan 2020 20:09:12.000000000,3306.11640033317,-5163.41926143685,3332.13022987394
1 Jan 2020 20:09:13.000000000,3302.80623841585,-5161.30333559717,3338.68459429811
1 Jan 2020 20:09:14.000000000,3299.492528746,-5159.18089967742,3345.23504225364
1 Jan 2020 20:09:15.000000000,3296.1752761427,-5157.05195563883,3351.78156605649
1 Jan 2020 20:09:16.000000000,3292.85448542843,-5154.91650545123,3358.3241580272
1 Jan 2020 20:09:17.000000000,3289.53016142995,-5152.77455109249,3364.86281049093
1 Jan 2020 20:09:18.000000000,3286.20230897742,-5150.62609454905,3371.39751577749
1 Jan 2020 20:09:19.000000000,3282.87093290518,-5148.47113781542,3377.92826622127
1 Jan 2020 20:09:20.000000000,3279.53603805138,-5146.30968289442,3384.45505416133
1 Jan 2020 20:09:21.000000000,3276.19762925763,-5144.14173179737,3390.97787194139
1 Jan 2020 20:09:22.000000000,3272.85571136984,-5141.96728654362,3397.49671190979
1 Jan 2020 20:09:23.000000000,3269.51028923712,-5139.78634916114,3404.01156641957
1 Jan 2020 20:09:24.000000000,3266.16136771319,-5137.59892168569,3410.52242782842
1 Jan 2020 20:09:25.000000000,3262.80895165476,-5135.40500616184,3417.02928849873
1 Jan 2020 20:09:26.000000000,3259.4530459229,-5133.20460464207,3423.53214079759
1 Jan 2020 20:09:27.000000000,3256.09365538198,-5130.99771918743,3430.03097709676
1 Jan 2020 20:09:28.000000000,3252.7307849006,-5128.78435186696,3436.52578977276
1 Jan 2020 20:09:29.000000000,3249.36443935067,-5126.56450475828,3443.01657120678
1 Jan 2020 20:09:30.000000000,3245.9946236082,-5124.33817994708,3449.50331378476
1 Jan 2020 20:09:31.000000000,3242.62134255294,-5122.10537952728,3455.9860098974
1 Jan 2020 20:09:32.000000000,3239.24460106805,-5119.86610560135,3462.4646519401
1 Jan 2020 20:09:33.000000000,3235.86440404086,-5117.6203602797,3468.93923231306
1 Jan 2020 20:09:34.000000000,3232.48075636198,-5115.36814568132,3475.40974342121
1 Jan 2020 20:09:35.000000000,3229.0936629262,-5113.10946393316,3481.87617767428
1 Jan 2020 20:09:36.000000000,3225.70312863157,-5110.84431717076,3488.33852748678
1 Jan 2020 20:09:37.000000000,3222.30915838029,-5108.57270753759,3494.79678527798
1 Jan 2020 20:09:38.000000000,3218.91175707782,-5106.2946371857,3501.25094347199
1 Jan 2020 20:09:39.000000000,3215.51092963363,-5104.01010827518,3507.7009944977
1 Jan 2020 20:09:40.000000000,3212.1066809609,-5101.71912297438,3514.14693078884
1 Jan 2020 20:09:41.000000000,3208.69901597612,-5099.42168346011,3520.58874478396
1 Jan 2020 20:09:42.000000000,3205.28793959994,-5097.11779191715,3527.02642892642
1 Jan 2020 20:09:43.000000000,3201.87345675619,-5094.80745053884,3533.45997566448
1 Jan 2020 20:09:44.000000000,3198.45557237283,-5092.49066152645,3539.88937745119
1 Jan 2020 20:09:45.000000000,3195.03429138101,-5090.16742708981,3546.31462674452
1 Jan 2020 20:09:46.000000000,3191.60961871597,-5087.8377494467,3552.73571600726
1 Jan 2020 20:09:47.000000000,3188.18155931614,-5085.50163082343,3559.15263770712
1 Jan 2020 20:09:48.000000000,3184.75011812392,-5083.15907345433,3565.56538431667
1 Jan 2020 20:09:49.000000000,3181.31530008534,-5080.810079582,3571.9739483134
1 Jan 2020 20:09:50.000000000,3177.87711014969,-5078.45465145745,3578.37832217969
1 Jan 2020 20:09:51.000000000,3174.43555327034,-5076.09279133967,3584.77849840285
1 Jan 2020 20:09:52.000000000,3170.99063440379,-5073.72450149616,3591.1744694751
1 Jan 2020 20:09:53.000000000,3167.54235851059,-5071.34978420236,3597.5662278936
1 Jan 2020 20:09:54.000000000,3164.09073055444,-5068.96864174224,3603.95376616045
1 Jan 2020 20:09:55.000000000,3160.63575550306,-5066.58107640769,3610.3370767827
1 Jan 2020 20:09:56.000000000,3157.17743832729,-5064.18709049913,3616.71615227237
1 Jan 2020 20:09:57.000000000,3153.7157840019,-5061.78668632498,3623.09098514642
1 Jan 2020 20:09:58.000000000,3150.25079750518,-5059.37986620188,3629.46156792682
1 Jan 2020 20:09:59.000000000,3146.78248381866,-5056.9666324549,3635.82789314051
1 Jan 2020 20:10:00.000000000,3143.31084792786,-5054.54698741706,3642.18995331942
1 Jan 2020 20:10:01.000000000,3139.8358948214,-5052.12093342985,3648.54774100048
1 Jan 2020 20:10:02.000000000,3136.35762949186,-5049.68847284271,3654.90124872566
1 Jan 2020 20:10:03.000000000,3132.8760569348,-5047.24960801363,3661.25046904192
1 Jan 2020 20:10:04.000000000,3129.39118215007,-5044.80434130832,3667.59539450126
1 Jan 2020 20:10:05.000000000,3125.90301014025,-5042.35267510119,3673.93601766072
1 Jan 2020 20:10:06.000000000,3122.411545912,-5039.8946117745,3680.27233108238
1 Jan 2020 20:10:07.000000000,3118.91679447501,-5037.43015371898,3686.60432733339
1 Jan 2020 20:10:08.000000000,3115.4187608429,-5034.95930333329,3692.93199898595
1 Jan 2020 20:10:09.000000000,3111.91745003235,-5032.48206302457,3699.25533861733
1 Jan 2020 20:10:10.000000000,3108.41286706383,-5029.99843520793,3705.57433880991
1 Jan 2020 20:10:11.000000000,3104.90501696129,-5027.50842230669,3711.88899215112
1 Jan 2020 20:10:12.000000000,3101.39390475179,-5025.01202675254,3718.19929123352
1 Jan 2020 20:10:13.000000000,3097.87953546632,-5022.50925098511,3724.50522865477
1 Jan 2020 20:10:14.000000000,3094.36191413884,-5020.00009745247,3730.80679701763
1 Jan 2020 20:10:15.000000000,3090.84104580721,-5017.4845686106,3737.10398893001
1 Jan 2020 20:10:16.000000000,3087.31693551227,-5014.96266692395,3743.39679700494
