TIME[UTC],X[km],Y[km],Z[km]
1 Jan 2020 19:58:53.000000000,1679.6262452871,-1984.44246418792,-6475.7424109703
1 Jan 2020 19:58:54.000000000,1681.50921074392,-1991.36070631099,-6473.1294828941
1 Jan 2020 19:58:55.000000000,1683.38920381248,-1998.27689744203,-6470.50896146554
1 Jan 2020 19:58:56.000000000,1685.26622259729,-2005.19102907101,-6467.88084975865
1 Jan 2020 19:58:57.000000000,1687.14026520732,-2012.10309269022,-6465.24515085635
1 Jan 2020 19:58:58.000000000,1689.01132975657,-2019.01307979382,-6462.60186785046
1 Jan 2020 19:58:59.000000000,1690.87941436346,-2025.92098187841,-6459.95100384172
1 Jan 2020 19:59:00.000000000,1692.74451715134,-2032.82679044253,-6457.29256193972
1 Jan 2020 19:59:01.000000000,1694.60663624812,-2039.73049698706,-6454.62654526299
1 Jan 2020 19:59:02.000000000,1696.46576978659,-2046.6320930149,-6451.95295693891
1 Jan 2020 19:59:03.000000000,1698.32191590415,-2053.53157003127,-6449.27180010375
1 Jan 2020 19:59:04.000000000,1700.17507274292,-2060.42891954358,-6446.58307790266
1 Jan 2020 19:59:05.000000000,1702.02523844989,-2067.32413306135,-6443.88679348967
1 Jan 2020 19:59:06.000000000,1703.87241117653,-2074.21720209651,-6441.18295002768
1 Jan 2020 19:59:07.000000000,1705.71658907939,-2081.10811816295,-6438.47155068845
1 Jan 2020 19:59:08.000000000,1707.55777031944,-2087.99687277709,-6435.7525986526
1 Jan 2020 19:59:09.000000000,1709.39595306258,-2094.88345745741,-6433.02609710962
1 Jan 2020 19:59:10.000000000,1711.23113547929,-2101.76786372479,-6430.29204925786
1 Jan 2020 19:59:11.000000000,1713.06331574497,-2108.65008310226,-6427.55045830451
1 Jan 2020 19:59:12.000000000,1714.89249203963,-2115.53010711524,-6424.80132746562
1 Jan 2020 19:59:13.000000000,1716.71866254801,-2122.40792729146,-6422.04465996606
1 Jan 2020 19:59:14.000000000,1718.54182545974,-2129.28353516082,-6419.28045903958
1 Jan 2020 19:59:15.000000000,1720.36197896897,-2136.15692225576,-6416.50872792874
1 Jan 2020 19:59:16.000000000,1722.17912127492,-2143.02808011077,-6413.72946988493
1 Jan 2020 19:59:17.000000000,1723.99325058122,-2149.89700026293,-6410.94268816839
1 Jan 2020 19:59:18.000000000,1725.80436509653,-2156.76367425152,-6408.14838604817
1 Jan 2020 19:59:19.000000000,1727.61246303403,-2163.62809361829,-6405.34656680215
1 Jan 2020 19:59:20.000000000,1729.41754261186,-2170.49024990726,-6402.53723371702
1 Jan 2020 19:59:21.000000000,1731.21960205278,-2177.3501346649,-6399.72039008829
1 Jan 2020 19:59:22.000000000,1733.01863958431,-2184.2077394401,-6396.89603922029
1 Jan 2020 19:59:23.000000000,1734.81465343888,-2191.06305578403,-6394.06418442613
1 Jan 2020 19:59:24.000000000,1736.60764185342,-2197.91607525048,-6391.22482902774
1 Jan 2020 19:59:25.000000000,1738.39760306998,-2204.76678939538,-6388.37797635586
1 Jan 2020 19:59:26.000000000,1740.18453533504,-2211.61518977737,-6385.52362975
1 Jan 2020 19:59:27.000000000,1741.96843690003,-2218.46126795739,-6382.66179255848
1 Jan 2020 19:59:28.000000000,1743.74930602111,-2225.30501549887,-6379.79246813839
1 Jan 2020 19:59:29.000000000,1745.52714095927,-2232.14642396766,-6376.91565985562
1 Jan 2020 19:59:30.000000000,1747.30193998009,-2238.98548493222,-6374.03137108483
1 Jan 2020 19:59:31.000000000,1749.07370135416,-2245.82218996333,-6371.13960520945
1 Jan 2020 19:59:32.000000000,1750.84242335668,-2252.65653063441,-6368.2403656217
1 Jan 2020 19:59:33.000000000,1752.60810426764,-2259.48849852135,-6365.33365572253
1 Jan 2020 19:59:34.000000000,1754.37074237193,-2266.31808520248,-6362.41947892171
1 Jan 2020 19:59:35.000000000,1756.13033595906,-2273.1452822588,-6359.49783863771
1 Jan 2020 19:59:36.000000000,1757.88688332344,-2279.97008127373,-6356.5687382978
1 Jan 2020 19:59:37.000000000,1759.64038276424,-2286.7924738333,-6353.63218133797
1 Jan 2020 19:59:38.000000000,1761.39083258546,-2293.61245152604,-6350.68817120298
1 Jan 2020 19:59:39.000000000,1763.13823109572,-2300.43000594319,-6347.73671134632
1 Jan 2020 19:59:40.000000000,1764.88257660864,-2307.24512867841,-6344.77780523021
1 Jan 2020 19:59:41.000000000,1766.6238674425,-2314.05781132805,-6341.81145632563
1 Jan 2020 19:59:42.000000000,1768.36210192033,-2320.8680454911,-6338.83766811228
1 Jan 2020 19:59:43.000000000,1770.09727837016,-2327.67582276904,-6335.85644407857
1 Jan 2020 19:59:44.000000000,1771.82939512456,-2334.4811347661,-6332.86778772165
1 Jan 2020 19:59:45.000000000,1773.55845052109,-2341.28397308907,-6329.8717025474
1 Jan 2020 19:59:46.000000000,1775.28444290203,-2348.08432934741,-6326.86819207039
1 Jan 2020 19:59:47.000000000,1777.00737061452,-2354.88219515318,-6323.85725981391
1 Jan 2020 19:59:48.000000000,1778.72723201036,-2361.67756212126,-6320.83890930995
1 Jan 2020 19:59:49.000000000,1780.44402544635,-2368.47042186901,-6317.81314409922
1 Jan 2020 19:59:50.000000000,1782.15774928394,-2375.26076601663,-6314.77996773111
1 Jan 2020 19:59:51.000000000,1783.86840188938,-2382.04858618702,-6311.73938376371
1 Jan 2020 19:59:52.000000000,1785.57598163389,-2388.83387400563,-6308.69139576381
1 Jan 2020 19:59:53.000000000,1787.28048689324,-2395.61662110088,-6305.63600730685
1 Jan 2020 19:59:54.000000000,1788.98191604838,-2402.39681910361,-6302.573221977
1 Jan 2020 19:59:55.000000000,1790.68026748469,-2409.17445964769,-6299.50304336708
1 Jan 2020 19:59:56.000000000,1792.37553959266,-2415.94953436953,-6296.42547507857
1 Jan 2020 19:59:57.000000000,1794.06773076735,-2422.72203490849,-6293.34052072165
1 Jan 2020 19:59:58.000000000,1795.75683940885,-2429.49195290651,-6290.24818391514
1 Jan 2020 19:59:59.000000000,1797.44286392194,-2436.25928000844,-6287.14846828653
1 Jan 2020 20:00:00.000000000,1799.12580271618,-2443.02400786195,-6284.04137747197
1 Jan 2020 20:00:01.000000000,1800.80565420615,-2449.78612811736,-6280.92691511625
1 Jan 2020 20:00:02.000000000,1802.48241681096,-2456.54563242802,-6277.80508487281
1 Jan 2020 20:00:03.000000000,1804.15608895492,-2463.30251244983,-6274.67589040375
1 Jan 2020 20:00:04.000000000,1805.8266690668,-2470.05675984178,-6271.53933537978
1 Jan 2020 20:00:05.000000000,1807.49415558046,-2476.80836626554,-6268.39542348027
1 Jan 2020 20:00:06.000000000,1809.15854693438,-2483.55732338577,-6265.24415839319
